date,topic_Economy_taxes_tariffs_seed_binary,topic_Border_security_immigration_seed_binary,topic_Foreign_policy_seed_binary,topic_Energy_seed_binary,topic_Environment_seed_binary,topic_Government_reform_seed_binary,topic_Legal_battles_seed_binary,topic_Media_attacks_seed_binary,topic_Political_opposition_attacks_seed_binary,topic_Patriotism_seed_binary,topic_Domestic_social_initiatives_seed_binary,nmf_topic_0_binary,nmf_topic_1_binary,nmf_topic_2_binary,nmf_topic_3_binary,nmf_topic_4_binary,nmf_topic_5_binary,nmf_topic_6_binary,nmf_topic_7_binary,nmf_topic_8_binary,nmf_topic_9_binary,nmf_topic_10_binary,embedding_topic_0_binary,embedding_topic_1_binary,embedding_topic_2_binary,embedding_topic_3_binary,embedding_topic_4_binary,embedding_topic_5_binary,embedding_topic_6_binary,embedding_topic_7_binary,embedding_topic_8_binary,embedding_topic_9_binary,embedding_topic_10_binary,raw_char_count,clean_char_count,word_count,topic_Economy_taxes_tariffs_seed_count,topic_Border_security_immigration_seed_count,topic_Foreign_policy_seed_count,topic_Energy_seed_count,topic_Environment_seed_count,topic_Government_reform_seed_count,topic_Legal_battles_seed_count,topic_Media_attacks_seed_count,topic_Political_opposition_attacks_seed_count,topic_Patriotism_seed_count,topic_Domestic_social_initiatives_seed_count,nmf_topic_0_score,nmf_topic_1_score,nmf_topic_2_score,nmf_topic_3_score,nmf_topic_4_score,nmf_topic_5_score,nmf_topic_6_score,nmf_topic_7_score,nmf_topic_8_score,nmf_topic_9_score,nmf_topic_10_score,Economy_taxes_tariffs_topic_sentence_count,Border_security_immigration_topic_sentence_count,Foreign_policy_topic_sentence_count,Energy_topic_sentence_count,Environment_topic_sentence_count,Government_reform_topic_sentence_count,Legal_battles_topic_sentence_count,Media_attacks_topic_sentence_count,Political_opposition_attacks_topic_sentence_count,Patriotism_topic_sentence_count,Domestic_social_initiatives_topic_sentence_count,vix_close,delta_vix,vix_pct_change,vix_lag1,delta_vix_lag1,sp500_close,sp500_return,sp500_return_lag1,sp500_rolling_vol_5d,sp500_rolling_vol_10d
2026-02-13,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,20059.33333333333,19164.666666666668,10576,11.0,18.666666666666668,24.33333333333333,4.0,0.3333333333333333,3.0,3.6666666666666665,0.6666666666666666,8.666666666666666,10.333333333333334,3.333333333333333,0.0316285816997514,0.2070644777774036,0.0193821711113576,0.1481234729665374,0.0036857456341503,0.0,0.0867760224957016,0.0322839576310995,0.3410372695969312,0.1064015039931192,0.0236167970939478,9.666666666666666,10.666666666666666,22.0,2.6666666666666665,0.3333333333333333,2.0,3.333333333333333,0.3333333333333333,3.6666666666666665,10.0,3.333333333333333,20.6,-0.21999999999999886,-0.01056676272814594,20.82,3.1700000000000017,6836.17,0.0004990662631205733,-0.015660947897203292,0.007749512978811304,0.010115723764731358
2026-02-17,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,19246.0,18070.0,3337,4.0,5.0,19.0,5.0,1.0,5.0,1.0,4.0,4.0,2.0,4.0,0.0,0.1084702505198952,0.0041398240638069,0.0686506932338864,0.1811986207407648,0.0,0.0805389329655504,0.1953422511203457,0.2671761857919832,1.0618869376070443,0.0325963039567226,3.0,5.0,15.0,2.0,1.0,5.0,1.0,4.0,4.0,2.0,3.0,20.29,-0.9100000000000001,-0.042924528301886755,21.2,0.5999999999999979,6843.22,0.0010312792104349988,0.0004990662631205733,0.007006455678178301,0.009879471031736232
2026-02-18,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,41822.0,41116.0,7829,26.0,8.0,4.0,3.0,0.0,2.0,6.0,5.0,5.0,39.0,13.0,0.0330355563729472,0.0,0.0298899310971591,0.154975566915077,0.0287711269940299,0.0124679241347152,0.1231756504530789,0.2777987480745762,0.0,0.339885495958416,0.0,22.0,7.0,4.0,3.0,0.0,2.0,6.0,4.0,5.0,29.0,11.0,19.62,-0.6699999999999982,-0.03302119270576631,20.29,-0.9100000000000001,6881.31,0.005566093154976803,0.0010312792104349988,0.008104369967946208,0.009842467279084617
2026-02-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,26255.6,25456.8,23768,29.4,3.6,26.8,1.8,0.8,1.4,1.6,3.2,3.6,10.4,5.4,0.178500193250988,0.0458915427370619,0.259171346368184,0.0107025598555189,0.141788716885561,0.041775061842023,0.0221438583704661,0.0359178565773027,0.0303135304472527,0.1622791811954673,0.071516152470174,24.8,3.6,22.0,1.6,0.6,1.2,2.6,3.2,3.6,9.2,4.4,20.23,0.6099999999999994,0.031090723751274085,19.62,-0.6699999999999982,6861.89,-0.0028221370640183485,0.005566093154976803,0.008055938813394344,0.009751242646429077
2026-02-20,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,22401.0,21708.5,8000,35.0,4.0,21.0,1.0,1.0,0.0,17.0,4.0,0.5,7.5,0.0,0.2088646452952721,0.0848197796672236,0.0016026982155628,0.0,0.0308156216153209,0.0114853182567923,0.0256861539752037,0.0479174070678991,0.5156497428550552,0.0,0.07315863305167,29.5,4.0,19.0,1.0,1.0,0.0,21.5,3.5,0.5,7.5,0.0,19.09,-1.1400000000000006,-0.056351952545724227,20.23,0.6099999999999994,6909.51,0.00693977898217546,-0.0028221370640183485,0.003977055015421684,0.008987761964649814
2026-02-23,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,14703.0,14271.75,10610,3.5,10.25,3.25,0.0,0.25,1.0,0.5,4.5,1.5,5.0,5.5,0.0172884470602626,0.0,0.1805876456697875,0.18478581666395,0.0193692461158365,0.0,0.0922719572029554,0.3531216273521772,0.0252163857615125,0.1261448650153403,0.0012140091581775,3.25,9.0,3.25,0.0,0.25,1.0,0.5,4.0,1.5,4.5,5.0,21.01,1.9200000000000017,0.10057621791513882,19.09,-1.1400000000000006,6837.75,-0.010385685815636703,0.00693977898217546,0.007000191036008681,0.007120087579348882
2026-02-24,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,60290.0,59972.0,10636,44.0,39.0,56.0,14.0,3.0,9.0,7.0,2.0,7.0,55.0,13.0,0.0640073186550822,0.029851761236747,0.0,0.3456001656130281,0.0171916188637449,0.186078565869882,0.0917832774768313,0.0,0.0,0.2654872922846843,0.0,36.0,35.0,39.0,10.0,3.0,9.0,9.0,2.0,7.0,50.0,13.0,19.55,-1.4600000000000009,-0.06949071870537837,21.01,1.9200000000000017,6890.07,0.007651639793791798,-0.010385685815636703,0.007807957619514926,0.007452931738177201
2026-02-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,14730.6,14127.4,13096,11.2,5.8,8.6,12.4,1.0,1.6,0.8,0.8,3.8,10.6,4.0,0.0413567227552054,0.1227000497844743,0.3012696963380508,0.0333185724293101,0.0082543936849359,0.0310496713985238,0.0209482733825884,0.0302721605399984,0.229143595922163,0.1816868637647495,0.0,9.4,3.8,7.4,9.6,0.8,1.6,1.0,0.8,3.4,9.8,3.6,19.86,1.2300000000000004,0.06602254428341392,18.63,0.6999999999999993,6878.88,-0.00433935555214604,-0.005365577666988752,0.008314552068364782,0.006358474734251595
2026-03-02,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,8062.8,7817.0,6800,0.2,1.2,15.2,0.0,0.2,0.4,0.2,0.6,0.6,4.8,1.0,0.0,0.2086276760909156,0.1282851038582002,0.3855528147273713,0.0,0.0004345700489013,0.0036337591825537,0.0405801030894246,0.232885973002633,0.0,0.0,0.2,1.2,12.6,0.0,0.2,0.4,0.2,0.6,0.6,4.8,0.8,21.44,1.5800000000000018,0.07955689828801615,19.86,1.2300000000000004,6881.62,0.0003983206568511921,-0.00433935555214604,0.00640554799692292,0.006358892682839879
2026-03-03,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,34168.0,33223.0,6221,25.0,16.0,81.0,16.0,1.0,3.0,6.0,0.0,4.0,1.0,0.0,0.1336852336156892,0.3982972087626717,0.0,0.0008047858704042,0.0280331570474782,0.024350666815277,0.0553842360344253,0.0017090175273128,0.0640770272005411,0.0,0.2936586671262002,21.0,14.0,65.0,11.0,1.0,3.0,8.0,0.0,4.0,1.0,0.0,23.57,2.129999999999999,0.09934701492537301,21.44,1.5800000000000018,6816.63,-0.009443997198334109,0.0003983206568511921,0.0067200223090356495,0.007112905708829038
2026-03-04,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,54010.0,53160.0,9715,38.0,4.0,29.0,57.0,8.0,7.0,3.0,4.0,3.0,24.0,8.0,0.7175309828847626,0.0,0.0,0.0907032164719102,0.001887916398549,0.0701985845734644,0.0,0.0502230770196417,0.069456222651672,0.0,0.0,37.0,4.0,25.0,46.0,6.0,6.0,3.0,4.0,3.0,23.0,7.0,21.15,-2.4200000000000017,-0.10267288926601614,23.57,2.129999999999999,6869.5,0.007756031939536001,-0.009443997198334109,0.006575466825454006,0.00734575419542341
2026-03-05,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24998.0,24656.0,4640,4.0,2.0,13.0,5.0,0.0,0.0,0.0,1.0,0.0,16.0,5.0,0.0,0.1238449065163389,0.0,0.0260911353937452,0.0058517021610992,0.0,0.0,0.8066128608362634,0.0375993950925531,0.0,0.0,4.0,2.0,12.0,4.0,0.0,0.0,1.0,1.0,0.0,14.0,5.0,23.75,2.6000000000000014,0.12293144208037843,21.15,-2.4200000000000017,6830.71,-0.005646699177523806,0.007756031939536001,0.0066104219419206535,0.007512440360699663
2026-03-06,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3955.0,3781.0,700,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0113113414840881,0.0,0.988688658515912,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,29.49,5.739999999999998,0.24168421052631572,23.75,2.6000000000000014,6740.02,-0.013276804314631963,-0.005646699177523806,0.008305845036938934,0.008012419545785392
2026-03-09,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,27494.6,26759.4,24897,11.0,8.8,37.8,9.4,0.8,3.0,1.8,2.4,4.0,14.8,3.0,0.0174693684398879,0.3393588566727062,0.1423942363363819,0.0704094412257589,0.0574337149869061,0.0506941942019755,0.0336543528846885,0.027885477546484,0.0873539089121872,0.1495129839972057,0.0238334647958176,9.8,7.6,33.2,7.2,0.6,2.8,2.0,2.2,3.6,12.0,2.8,25.5,-3.9899999999999984,-0.13530010172939977,29.49,5.739999999999998,6795.99,0.008304129661336201,-0.013276804314631963,0.009951988611310818,0.008134931977209195
2026-03-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,18654.5,17703.833333333332,19990,16.5,3.5,14.666666666666666,6.833333333333333,1.8333333333333333,1.0,0.1666666666666666,1.8333333333333333,3.6666666666666665,10.833333333333334,4.333333333333333,0.0439448057732119,0.2674913220482983,0.0527832998139122,0.036665735809851,0.0,0.0766897788880657,0.0166062716626741,0.0985201654337451,0.1014213183666491,0.2993267819510158,0.0065505202525764,13.666666666666666,2.5,12.833333333333334,4.5,1.3333333333333333,1.0,0.1666666666666666,1.8333333333333333,3.5,10.333333333333334,3.8333333333333335,24.23,-0.6999999999999993,-0.02807862013638185,24.93,-0.5700000000000003,6775.8,-0.0008375752785526602,-0.0021350826001804712,0.007833083024915874,0.006823574261027051
2026-03-12,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,33638.0,33068.0,6149,25.0,6.0,7.0,0.0,0.0,1.0,1.0,6.0,0.0,22.0,21.0,0.0227507517022825,0.0,0.0600244798346965,0.1405411452591752,0.012145204579863,0.1434275411210619,0.0847162151974082,0.1994800619272035,0.0,0.3369146003783089,0.0,22.0,6.0,7.0,0.0,0.0,1.0,1.0,4.0,0.0,22.0,18.0,27.29,3.0599999999999987,0.12628972348328515,24.23,-0.6999999999999993,6672.62,-0.015227722187786008,-0.0008375752785526602,0.009682169724770286,0.007915688092791464
2026-03-13,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,22476.0,20915.0,7830,9.0,7.5,24.0,5.0,0.5,2.0,1.0,1.5,5.5,12.0,0.0,0.0,0.3714459008483978,0.1115302868811094,0.0167591666101295,0.0124402806647883,0.0,0.028219223585456,0.0,0.1315787707524786,0.2909945015425564,0.0370318691150838,9.0,5.5,21.0,4.0,0.5,2.0,1.0,1.5,5.5,9.5,0.0,27.19,-0.09999999999999787,-0.003664345914254241,27.29,3.0599999999999987,6632.19,-0.006059089233314663,-0.015227722187786008,0.00854254341895342,0.00795585970390414
2026-03-16,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,38041.6,37071.2,34909,13.2,3.8,49.4,12.0,0.8,10.6,0.8,7.4,3.2,4.8,3.6,0.1437157355668241,0.3549294325345861,0.0135503502974093,0.0505473216647425,0.0260451305576868,0.0905238522680211,0.0669272698965742,0.1607965871917719,0.0407782963229181,0.0406064825561882,0.0115795411432771,12.2,3.2,39.4,10.4,0.6,8.6,1.2,6.4,2.6,4.0,3.6,23.51,-3.6799999999999997,-0.13534387642515633,27.19,-0.09999999999999787,6699.38,0.010130891907499606,-0.006059089233314663,0.009172892488709629,0.009025075109640486
2026-03-17,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,27585.33333333333,26868.0,15068,11.666666666666666,3.0,50.0,10.0,0.6666666666666666,1.6666666666666667,3.0,3.0,2.333333333333333,12.333333333333334,3.0,0.0649018459511299,0.247784137330895,0.0231787739881565,0.2373634806370624,0.0754732544158671,0.0012115783398155,0.0,0.2197761674211268,0.0487324054806052,0.0389064356198021,0.0426719208155391,9.666666666666666,2.6666666666666665,37.0,9.0,0.6666666666666666,1.6666666666666667,2.333333333333333,3.0,2.0,11.0,3.0,22.37,-1.1400000000000006,-0.048490004253509134,23.51,-3.6799999999999997,6716.09,0.002494260662927017,0.010130891907499606,0.009488240550815994,0.008812665363367136
2026-03-19,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15143.0,14682.0,5291,12.5,3.0,27.5,7.0,1.0,1.0,2.0,0.5,2.0,9.5,1.0,0.1647598323118704,0.1796045679537218,0.0225690418906582,0.1190105551656356,0.4607934541626295,0.0,0.0,0.0208589498423093,0.0324035986731749,0.0,0.0,11.0,3.0,23.0,5.5,1.0,1.0,2.0,0.5,2.0,8.5,1.0,24.06,-1.0300000000000011,-0.04105221203666809,25.09,2.719999999999999,6606.49,-0.0027488037194136616,-0.013607619909798752,0.008931991379319097,0.008894500006761437
2026-03-20,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,23775.0,22776.0,8577,4.5,1.5,22.5,2.5,0.0,1.0,0.0,6.5,1.5,5.0,2.0,0.0,0.2344850642857216,0.0426223506263655,0.0891521327272214,0.0,0.0,0.0,0.3734573885893884,0.2510825622939728,0.0092005014773301,0.0,4.0,1.5,19.0,2.0,0.0,1.0,0.0,5.5,1.5,4.0,2.0,26.78,2.7200000000000024,0.11305070656691618,24.06,-1.0300000000000011,6506.48,-0.015138144460977054,-0.0027488037194136616,0.010718348728971703,0.00914258274952003
2026-03-23,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,32354.5,31226.0,22930,4.75,23.0,25.25,2.75,1.0,6.25,1.25,2.75,4.75,14.0,5.25,0.0215706236002066,0.1251712359275153,0.0416545800445792,0.0348522960921842,0.0056938608961029,0.0006429065683101,0.5860575878276563,0.0726475035747019,0.0553006966147187,0.0546560717959751,0.0017526370580494,4.75,17.75,19.75,2.5,1.0,4.75,1.25,2.5,4.25,11.0,5.25,26.15,-0.6300000000000026,-0.023525018670649822,26.78,2.7200000000000024,6581.0,0.011453197427795159,-0.015138144460977054,0.011154634831840331,0.009634659515883997
2026-03-24,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,44942.0,43389.0,7984,11.0,37.0,61.0,2.0,0.0,5.0,2.0,3.0,8.0,18.0,19.0,0.0,0.3259174337102963,0.0165738169721078,0.0717039239136993,0.0245382941128189,0.0,0.1968045609876267,0.0,0.0486555268933298,0.315806443410121,0.0,6.0,21.0,47.0,1.0,0.0,5.0,1.0,2.0,7.0,15.0,14.0,26.95,0.8000000000000007,0.030592734225621365,26.15,-0.6300000000000026,6556.37,-0.003742592311198889,0.011453197427795159,0.010652863568084321,0.009628927433157833
2026-03-25,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,55030.0,54728.0,10119,32.0,27.0,51.0,3.0,1.0,7.0,5.0,23.0,24.0,52.0,10.0,0.0,0.1534986415410596,0.0,0.0775566749217535,0.0,0.0524347582795512,0.0195307163003727,0.0,0.0,0.6969792089572628,0.0,28.0,18.0,41.0,2.0,1.0,7.0,7.0,23.0,24.0,49.0,10.0,25.33,-1.620000000000001,-0.0601113172541744,26.95,0.8000000000000007,6591.9,0.005419157247074091,-0.003742592311198889,0.010083937351386194,0.010004699266526577
2026-03-26,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,52171.0,50807.0,28281,17.666666666666668,9.666666666666666,70.66666666666667,13.666666666666666,2.0,4.333333333333333,3.333333333333333,9.0,7.333333333333333,20.33333333333333,4.333333333333333,0.0426524418913337,0.2216460180600422,0.004789806118124,0.1593458651134729,0.0252931162942198,0.0204961565179444,0.055334661490431,0.2047662456582559,0.0784065022762263,0.168903613196214,0.0183655733837352,14.0,8.666666666666666,55.66666666666666,12.333333333333334,1.6666666666666667,4.333333333333333,4.0,8.333333333333334,7.333333333333333,15.0,4.333333333333333,27.44,2.110000000000003,0.08330043426766687,25.33,-1.620000000000001,6477.16,-0.01740621065246739,0.005419157247074091,0.01256288480473313,0.010326281268409981
2026-03-27,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,34977.666666666664,34566.0,19406,32.666666666666664,4.0,50.66666666666666,4.333333333333333,1.6666666666666667,3.0,2.333333333333333,6.666666666666667,8.333333333333334,25.0,8.666666666666666,0.1464537805321241,0.1726563496914088,0.0191570555987798,0.0732223207867495,0.0373474800046729,0.0419272214611753,0.0685618215032686,0.0491800472324467,0.0489231055397334,0.320469400501346,0.0221014171482945,26.0,3.333333333333333,41.333333333333336,3.0,1.6666666666666667,3.0,2.0,6.0,7.666666666666667,21.666666666666668,7.333333333333333,31.05,3.6099999999999994,0.1315597667638484,27.44,2.110000000000003,6368.85,-0.016721834878249076,-0.01740621065246739,0.012932133868558014,0.011199928329267618
2026-03-30,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,11727.5,11151.0,4084,1.0,3.5,14.5,3.5,0.0,2.0,0.5,1.5,3.5,7.0,2.0,0.0,0.2197055211288512,0.0353888060839524,0.1361457184592527,0.049571766004577,0.1019484077198206,0.0,0.0,0.1018347891478286,0.3554049914557172,0.0,1.0,3.0,12.5,3.5,0.0,2.0,0.5,1.5,3.0,5.5,2.0,30.61,-0.4400000000000013,-0.014170692431561993,31.05,3.6099999999999994,6343.72,-0.003945767289228019,-0.016721834878249076,0.009702929225802412,0.010054427576376456
2026-03-31,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,41231.0,40257.0,7475,12.0,11.0,38.0,3.0,0.0,9.0,12.0,9.0,9.0,9.0,2.0,0.0456302126103533,0.3946821374413838,0.0,0.0,0.0,0.0176036158041207,0.228024104354068,0.0162553499387536,0.0,0.2978045798513204,0.0,10.0,10.0,34.0,2.0,0.0,8.0,16.0,8.0,6.0,9.0,2.0,25.25,-5.359999999999999,-0.1751061744527932,30.61,-0.4400000000000013,6528.52,0.029131172245937753,-0.003945767289228019,0.01919423406399832,0.014789850865322628
2026-04-01,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,23735.33333333333,23457.0,13235,5.0,3.6666666666666665,39.0,9.666666666666666,1.0,2.0,4.666666666666667,0.0,2.0,13.666666666666666,4.333333333333333,0.002751331136434,0.2897430197593441,0.0051382876394245,0.4900308339465604,0.0447629241819903,0.0005128750328732,0.0278584720884535,0.0723294833839517,0.0,0.0571392852163052,0.0097334876146628,4.333333333333333,2.333333333333333,31.0,7.333333333333333,0.6666666666666666,2.0,4.0,0.0,2.0,13.333333333333334,4.0,24.54,-0.7100000000000009,-0.028118811881188144,25.25,-5.359999999999999,6575.32,0.007168546623124161,0.029131172245937753,0.019349087741514625,0.014549462912767812
2026-04-06,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,44426.0,42538.0,23025,3.6666666666666665,4.666666666666667,70.66666666666667,5.0,1.0,1.6666666666666667,3.333333333333333,5.333333333333333,3.6666666666666665,16.333333333333336,0.6666666666666666,0.0056014374805015,0.2230944700005597,0.1728745895815323,1.1727788677058066,0.05782689655455,0.0049604206374761,0.0606446249295551,0.1237379387335836,0.138069507861009,0.0254479816185074,0.014963264896918,3.6666666666666665,3.0,54.333333333333336,5.0,1.0,1.6666666666666667,3.333333333333333,4.333333333333333,3.333333333333333,15.0,0.6666666666666666,24.17,0.3000000000000007,0.012568077084206042,23.87,-0.6699999999999982,6611.83,0.0044267617038020735,0.0011208579962647125,0.012739005625873061,0.01360150599630821
2026-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,13233.0,12391.0,11708,9.6,0.8,32.8,9.2,0.4,1.2,0.4,3.8,1.8,3.6,0.6,0.0269986056128212,0.5469350074023772,0.121860501292441,0.0077721482069962,0.0,0.003383623326249,0.0081341123662942,0.022643376202672,0.1600343394313756,0.0780458711707787,0.0241924149879946,9.0,0.8,27.2,6.2,0.4,1.2,0.6,3.6,1.8,3.0,0.6,19.12,-0.10999999999999943,-0.00572022880915235,19.23,-0.259999999999998,6886.24,0.010173260827151198,-0.001138518255854426,0.010435148972187754,0.01098325377186028
2026-04-15,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,33303.0,31863.0,6096,59.0,15.0,80.0,16.0,0.0,5.0,3.0,2.0,3.0,10.0,1.0,0.2852157798956929,0.5091061275596483,0.0,0.0,0.0,0.0,0.0,0.0,0.0070418358490425,0.1896878568443298,0.0089483998512862,46.0,13.0,58.0,12.0,0.0,5.0,3.0,2.0,3.0,8.0,1.0,18.17,-0.18999999999999773,-0.010348583877995532,18.36,-0.7600000000000016,7022.95,0.007975738369372598,0.011782917818722538,0.005020509158975628,0.007503200684999102
2026-04-16,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,35946.5,34584.0,12804,63.0,6.5,56.0,10.0,1.0,2.0,1.0,5.0,5.0,14.0,8.0,0.0305197191060985,0.2743239347858101,0.0130902972954185,0.0332015053277975,0.0311082866623264,0.0037219760432221,0.0,0.0,0.1831291524145738,0.4115948758074949,0.0193102525572578,50.5,6.0,42.5,7.5,1.0,2.0,1.0,4.0,4.5,12.0,6.5,17.94,-0.23000000000000043,-0.012658227848101333,18.17,-0.18999999999999773,7041.28,0.0026100143102256723,0.007975738369372598,0.005404126172448975,0.007652575131321658
2026-04-17,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,17339.0,16905.0,9278,8.333333333333334,8.666666666666666,25.33333333333333,3.0,1.6666666666666667,4.666666666666667,0.3333333333333333,2.0,4.0,18.33333333333333,4.0,0.0,0.2514053681369021,0.0342007787302189,0.0542613928755141,0.0223286331338489,0.0298259458755304,0.007599158050214,0.0055151004204082,0.4095960484925919,0.1852675742847711,0.0,6.333333333333333,6.333333333333333,23.0,2.333333333333333,1.3333333333333333,4.333333333333333,0.3333333333333333,2.0,4.0,15.333333333333334,3.6666666666666665,17.48,-0.46000000000000085,-0.02564102564102566,17.94,-0.23000000000000043,7126.06,0.012040424468278577,0.0026100143102256723,0.00387980338317846,0.007514745281395863
2026-04-20,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,23527.0,22607.666666666668,12293,6.0,4.0,11.0,0.3333333333333333,1.0,2.333333333333333,1.6666666666666667,1.0,4.0,4.666666666666667,4.666666666666667,0.0,0.1213388259887405,0.0127021479060945,0.0281134208733421,0.0080154199364111,0.1639548268334352,0.030501653319026,0.062336783333534,0.0514391580779691,0.5177297834552269,0.0038679802762202,5.666666666666667,3.333333333333333,9.0,0.3333333333333333,1.0,2.333333333333333,1.6666666666666667,1.0,4.0,4.0,4.0,18.87,1.3900000000000006,0.07951945080091538,17.48,-0.46000000000000085,7109.14,-0.0023743836004749275,0.012040424468278577,0.0062174492751324445,0.008153494965471134
2026-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,19302.0,18841.33333333333,10605,5.0,1.3333333333333333,15.0,2.0,0.3333333333333333,2.0,2.0,1.3333333333333333,1.3333333333333333,4.0,0.3333333333333333,0.0922314660692993,0.1053683863489489,0.0038530459392015,0.243253059258018,0.0099951697626781,0.0,0.0221698017621116,0.3939833866945441,0.032639923156293,0.0652203260099454,0.0312854349989597,5.0,1.3333333333333333,13.333333333333334,2.0,0.3333333333333333,2.0,3.6666666666666665,1.3333333333333333,1.3333333333333333,4.0,0.3333333333333333,19.5,0.629999999999999,0.03338632750397452,18.87,1.3900000000000006,7064.01,-0.006348165882230528,-0.0023743836004749275,0.007461084601329141,0.009048441564071998
